experience_hash,symbol,date,signal_time,timeframe,setup_type,side,entry,sl,target,outcome,outcome_reason,pnl_points,rr,score,confidence,trend,regime,volume_score,strength_score,compression_score,reason,lesson_learned,source_type,trust_level,validation_status,native_trade_import,live_mutation,broker_mutation,telegram_mutation
187bdbf62aedaf65802c764e82b40fe556b47739adc201beb682623490bb7ac1,ADANIPORTS,2019-04-24,2019-04-24T09:50:00+00:00,5m,compression_breakout_attempt,SHORT,1561.2,1565.5,1552.5,WIN,Target touched at 2019-04-24T10:35:00+00:00; compression_breakout_attempt had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,8.7,2.0,86.34,90.88,BEARISH,LOW_VOLATILITY_COMPRESSION,2.33,1.82,9.73,"compression_breakout_attempt simulated external historical experience for ADANIPORTS: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=2.33, strength_score=1.82, compression_score=9.73, score=86.34. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on ADANIPORTS worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=86.34, confidence=90.88. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
ef358c6ab34b0515546700c31828aee82bbfd1826fb51616ed2360b79502805a,HCLTECH,2019-04-25,2019-04-25T14:20:00+00:00,5m,compression_breakout_attempt,SHORT,1417.3,1423.4,1405.0,WIN,Target touched at 2019-04-25T14:50:00+00:00; compression_breakout_attempt had continuation follow-through in SIDEWAYS regime for SHORT side.,12.3,2.0,72.83,78.8,MIXED,SIDEWAYS,2.91,0.01,2.46,"compression_breakout_attempt simulated external historical experience for HCLTECH: trend=MIXED, regime=SIDEWAYS, side=SHORT, volume_score=2.91, strength_score=0.01, compression_score=2.46, score=72.83. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on HCLTECH worked for SHORT trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=72.83, confidence=78.8. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
3e1b25a0d918e18c6de356685c45730c18a9b687819fa2f5c90742b9154ed575,ULTRACEMCO,2019-04-29,2019-04-29T09:35:00+00:00,1h,reversal_trap,LONG,7843.2,7815.4,7898.8,LOSS,"Stop loss touched at 2019-04-29T10:35:00+00:00; reversal_trap failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-27.8,-1.0,57.47,62.54,BULLISH,LOW_VOLATILITY_COMPRESSION,2.69,0.58,8.48,"reversal_trap simulated external historical experience for ULTRACEMCO: trend=BULLISH, regime=LOW_VOLATILITY_COMPRESSION, side=LONG, volume_score=2.69, strength_score=0.58, compression_score=8.48, score=57.47. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on ULTRACEMCO failed for LONG trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=57.47, confidence=62.54. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
400afac829b2a15ccff1f7eb26e1ea0da217afcb6e8abf18011f059b46679ae6,RELIANCE,2019-04-29,2019-04-29T11:20:00+00:00,15m,trend_continuation,LONG,2778.6,2771.1,2793.5,WIN,Target touched at 2019-04-29T15:20:00+00:00; trend_continuation had continuation follow-through in BULLISH regime for LONG side.,14.9,2.0,86.84,83.43,BULLISH,BULLISH,4.71,2.54,6.85,"trend_continuation simulated external historical experience for RELIANCE: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=4.71, strength_score=2.54, compression_score=6.85, score=86.84. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on RELIANCE worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=86.84, confidence=83.43. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
9dbab603c4f8b4d440bbbcf9085d0783d5e73061b77a1308ecd8ccb2e6aa1651,ULTRACEMCO,2019-04-29,2019-04-29T09:35:00+00:00,1h,compression_breakout_attempt,SHORT,8854.8,8925.0,8714.4,WIN,Target touched at 2019-04-29T10:20:00+00:00; compression_breakout_attempt had continuation follow-through in HIGH_VOLATILITY regime for SHORT side.,140.4,2.0,87.19,81.14,MIXED,HIGH_VOLATILITY,4.75,1.15,4.81,"compression_breakout_attempt simulated external historical experience for ULTRACEMCO: trend=MIXED, regime=HIGH_VOLATILITY, side=SHORT, volume_score=4.75, strength_score=1.15, compression_score=4.81, score=87.19. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on ULTRACEMCO worked for SHORT trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=87.19, confidence=81.14. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
240bbacb98dab48cf4aea3e3ff7bdf124ceb7f759f4ddb1d3a5e515651373f98,MARUTI,2019-04-30,2019-04-30T14:20:00+00:00,5m,relative_strength_breakout,LONG,13775.9,13690.0,13947.8,LOSS,"Stop loss touched at 2019-04-30T14:50:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in HIGH_VOLATILITY regime.",-85.9,-1.0,65.88,68.51,MIXED,HIGH_VOLATILITY,1.4,0.08,6.53,"relative_strength_breakout simulated external historical experience for MARUTI: trend=MIXED, regime=HIGH_VOLATILITY, side=LONG, volume_score=1.4, strength_score=0.08, compression_score=6.53, score=65.88. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on MARUTI failed for LONG trades in HIGH_VOLATILITY conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=65.88, confidence=68.51. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
5cd964919f23c8c1188c4d07803695738e861c7399b5ce2c2fd5f004264f9f43,BAJFINANCE,2019-05-01,2019-05-01T13:20:00+00:00,1h,reversal_trap,SHORT,6988.3,7027.1,6910.6,LOSS,"Stop loss touched at 2019-05-01T16:20:00+00:00; reversal_trap failed due to weak follow-through, possible trap behavior, or volatility reversal in BULLISH regime.",-38.8,-1.0,56.18,53.7,BEARISH,BULLISH,3.47,3.39,3.28,"reversal_trap simulated external historical experience for BAJFINANCE: trend=BEARISH, regime=BULLISH, side=SHORT, volume_score=3.47, strength_score=3.39, compression_score=3.28, score=56.18. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on BAJFINANCE failed for SHORT trades in BULLISH conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=56.18, confidence=53.7. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
7b19b8a12bb87d461076ad80d9952c2b4f5cdb3fc422f792602e7c6527728a10,HDFCBANK,2019-05-02,2019-05-02T13:20:00+00:00,5m,relative_strength_breakout,LONG,1919.1,1912.1,1933.1,WIN,Target touched at 2019-05-02T13:50:00+00:00; relative_strength_breakout had continuation follow-through in SIDEWAYS regime for LONG side.,14.0,2.0,71.77,78.87,MIXED,SIDEWAYS,4.92,0.37,2.64,"relative_strength_breakout simulated external historical experience for HDFCBANK: trend=MIXED, regime=SIDEWAYS, side=LONG, volume_score=4.92, strength_score=0.37, compression_score=2.64, score=71.77. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on HDFCBANK worked for LONG trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=71.77, confidence=78.87. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
afd006097c63f1595a298726b88cf7a64b9857529b9c247854d979f760e388cd,KOTAKBANK,2019-05-03,2019-05-03T10:20:00+00:00,5m,compression_breakout_attempt,LONG,2351.1,2336.9,2379.5,WIN,Target touched at 2019-05-03T11:20:00+00:00; compression_breakout_attempt had continuation follow-through in BULLISH regime for LONG side.,28.4,2.0,78.96,84.81,BULLISH,BULLISH,1.86,2.02,2.72,"compression_breakout_attempt simulated external historical experience for KOTAKBANK: trend=BULLISH, regime=BULLISH, side=LONG, volume_score=1.86, strength_score=2.02, compression_score=2.72, score=78.96. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on KOTAKBANK worked for LONG trades in BULLISH conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=78.96, confidence=84.81. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
72ebcbb5c57d962d8b1d4a11ff4f391ed8176696d15f73cc533bccb89dfaaa57,AXISBANK,2019-05-06,2019-05-06T12:20:00+00:00,15m,trend_momentum_breakout,SHORT,1067.8,1071.8,1059.9,BREAKEVEN,Neither target nor stop loss showed decisive control by 2019-05-06T13:50:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,64.48,63.27,MIXED,SIDEWAYS,2.34,2.28,3.4,"trend_momentum_breakout simulated external historical experience for AXISBANK: trend=MIXED, regime=SIDEWAYS, side=SHORT, volume_score=2.34, strength_score=2.28, compression_score=3.4, score=64.48. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on AXISBANK was inconclusive for SHORT trades in SIDEWAYS conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=64.48, confidence=63.27.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
513952777ae8d94dd23e1264987ef87a6363eac46313f92003ea247f2d8af3ba,ADANIPORTS,2019-05-07,2019-05-07T09:35:00+00:00,15m,compression_breakout_attempt,SHORT,1513.4,1520.2,1499.8,WIN,Target touched at 2019-05-07T10:35:00+00:00; compression_breakout_attempt had continuation follow-through in LOW_VOLATILITY_COMPRESSION regime for SHORT side.,13.6,2.0,72.89,78.81,BEARISH,LOW_VOLATILITY_COMPRESSION,3.33,0.06,7.21,"compression_breakout_attempt simulated external historical experience for ADANIPORTS: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=3.33, strength_score=0.06, compression_score=7.21, score=72.89. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","compression_breakout_attempt on ADANIPORTS worked for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=72.89, confidence=78.81. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
981425daf9676041a25b70300bc46d0fdefb61ce0890fc1533ef52a4b7f2b743,ADANIPORTS,2019-05-08,2019-05-08T11:20:00+00:00,5m,trend_continuation,LONG,1396.4,1386.1,1417.0,LOSS,"Stop loss touched at 2019-05-08T15:20:00+00:00; trend_continuation failed due to weak follow-through, possible trap behavior, or volatility reversal in SIDEWAYS regime.",-10.3,-1.0,85.16,78.24,SIDEWAYS,SIDEWAYS,4.8,-1.64,6.47,"trend_continuation simulated external historical experience for ADANIPORTS: trend=SIDEWAYS, regime=SIDEWAYS, side=LONG, volume_score=4.8, strength_score=-1.64, compression_score=6.47, score=85.16. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_continuation on ADANIPORTS failed for LONG trades in SIDEWAYS conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=85.16, confidence=78.24. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
cc9e0a93dbe15bce97f4ea128047acdeeec94ac80d71441b1eee0553abfb78d6,TATAMOTORS,2019-05-09,2019-05-09T12:20:00+00:00,1h,reversal_trap,LONG,924.5,917.6,938.3,WIN,Target touched at 2019-05-09T13:05:00+00:00; reversal_trap had continuation follow-through in HIGH_VOLATILITY regime for LONG side.,13.8,2.0,78.04,70.45,MIXED,HIGH_VOLATILITY,1.38,-0.3,3.83,"reversal_trap simulated external historical experience for TATAMOTORS: trend=MIXED, regime=HIGH_VOLATILITY, side=LONG, volume_score=1.38, strength_score=-0.3, compression_score=3.83, score=78.04. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","reversal_trap on TATAMOTORS worked for LONG trades in HIGH_VOLATILITY conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=78.04, confidence=70.45. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
a3bfe1857baf0be0973d1ca71e71ca707434423c25e7f87feb60b5e4de4d6f5b,ULTRACEMCO,2019-05-10,2019-05-10T10:20:00+00:00,15m,relative_strength_breakout,LONG,8611.7,8555.9,8723.3,BREAKEVEN,Neither target nor stop loss showed decisive control by 2019-05-10T13:20:00+00:00; treated as breakeven/inconclusive simulated experience.,0.0,0.0,87.58,86.81,MIXED,HIGH_VOLATILITY,4.65,0.45,2.1,"relative_strength_breakout simulated external historical experience for ULTRACEMCO: trend=MIXED, regime=HIGH_VOLATILITY, side=LONG, volume_score=4.65, strength_score=0.45, compression_score=2.1, score=87.58. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on ULTRACEMCO was inconclusive for LONG trades in HIGH_VOLATILITY conditions. TITAN should avoid over-learning from this record and mark it as low-confidence contextual evidence. Score=87.58, confidence=86.81.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
a47dc25258c8c4fd97487c0d068ae01a7875f3d668ac9f5b9c1ab4b46e474277,SUNPHARMA,2019-05-13,2019-05-13T13:20:00+00:00,1h,trend_momentum_breakout,SHORT,1952.9,1968.6,1921.5,WIN,Target touched at 2019-05-13T13:50:00+00:00; trend_momentum_breakout had continuation follow-through in SIDEWAYS regime for SHORT side.,31.4,2.0,69.14,73.79,SIDEWAYS,SIDEWAYS,4.13,0.55,2.09,"trend_momentum_breakout simulated external historical experience for SUNPHARMA: trend=SIDEWAYS, regime=SIDEWAYS, side=SHORT, volume_score=4.13, strength_score=0.55, compression_score=2.09, score=69.14. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","trend_momentum_breakout on SUNPHARMA worked for SHORT trades in SIDEWAYS conditions. TITAN should increase simulated confidence only when similar structure, momentum, volume, and regime alignment repeat. Score=69.14, confidence=73.79. Preserve as simulated evidence until validated by live/paper outcomes.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
208f536dea272b0742a7da57a8ac39f1238a2d717b6e87e2238b389a8ab6d779,TATAMOTORS,2019-05-13,2019-05-13T09:50:00+00:00,15m,relative_strength_breakout,SHORT,750.0,753.8,742.4,LOSS,"Stop loss touched at 2019-05-13T10:50:00+00:00; relative_strength_breakout failed due to weak follow-through, possible trap behavior, or volatility reversal in LOW_VOLATILITY_COMPRESSION regime.",-3.8,-1.0,69.68,63.69,BEARISH,LOW_VOLATILITY_COMPRESSION,3.81,0.37,4.7,"relative_strength_breakout simulated external historical experience for TATAMOTORS: trend=BEARISH, regime=LOW_VOLATILITY_COMPRESSION, side=SHORT, volume_score=3.81, strength_score=0.37, compression_score=4.7, score=69.68. Setup was evaluated using trend alignment, momentum quality, structure, volatility state, and 1:2 risk-reward behavior.","relative_strength_breakout on TATAMOTORS failed for SHORT trades in LOW_VOLATILITY_COMPRESSION conditions. TITAN should watch for trap risk, poor confirmation, volatility reversal, or weak continuation before trusting this setup again. Score=69.68, confidence=63.69. Preserve as simulated weakness evidence until validated.",HISTORICAL_SIMULATED,BACKTEST_SIMULATED,UNVALIDATED,False,False,False,False
